order_id,order_date,customer_id,segment,region,state,category,sub_category,sales,quantity,discount,profit,profit_margin,calculated_cost_basis
CA-2025-100980,2024-01-07,CS-1498,Corporate,West,Gujarat,Furniture,Furnishings,109.84,1,0.0,13.75,12.52,96.09
CA-2025-100981,2024-01-03,CS-1337,Consumer,South,Telangana,Technology,Accessories,1832.25,9,0.0,301.92,16.48,1530.33
CA-2025-100982,2025-09-14,CS-1414,Corporate,West,Gujarat,Office Supplies,Paper,1296.16,9,0.0,281.01,21.68,1015.15
CA-2025-100983,2026-01-19,CS-1405,Home Office,West,Gujarat,Office Supplies,Fasteners,167.15,5,0.0,30.73,18.38,136.42
CA-2025-100984,2024-12-28,CS-1060,Home Office,East,Jharkhand,Office Supplies,Binders,256.72,1,0.1,18.51,7.21,238.21
CA-2025-100985,2026-01-20,CS-1397,Consumer,South,Telangana,Furniture,Tables,636.18,2,0.0,-171.83,-27.01,808.01
CA-2025-100986,2025-05-22,CS-1257,Home Office,North,Delhi,Furniture,Tables,795.32,2,0.0,162.07,20.38,633.25
CA-2025-100987,2024-09-30,CS-1065,Consumer,North,Haryana,Furniture,Furnishings,639.55,6,0.5,71.77,11.22,567.78
CA-2025-100988,2025-05-20,CS-1239,Home Office,North,UP,Furniture,Furnishings,713.27,9,0.0,125.26,17.56,588.01
CA-2025-100989,2026-01-08,CS-1289,Consumer,North,Haryana,Furniture,Chairs,988.67,3,0.0,49.52,5.01,939.15
CA-2025-100990,2024-01-15,CS-1038,Consumer,East,West Bengal,Office Supplies,Binders,3212.15,8,0.1,764.33,23.79,2447.82
CA-2025-100991,2024-07-10,CS-1025,Consumer,West,Gujarat,Office Supplies,Binders,137.42,2,0.0,14.23,10.36,123.19
CA-2025-100992,2025-09-22,CS-1410,Consumer,South,Telangana,Office Supplies,Binders,497.41,5,0.0,115.0,23.12,382.41
CA-2025-100993,2025-04-29,CS-1461,Corporate,East,Jharkhand,Furniture,Tables,685.23,4,0.0,63.95,9.33,621.28
CA-2025-100994,2024-01-28,CS-1059,Home Office,North,UP,Technology,Copiers,1643.23,5,0.0,376.7,22.92,1266.53
CA-2025-100995,2025-12-14,CS-1476,Corporate,South,Telangana,Technology,Phones,960.01,4,0.0,154.49,16.09,805.52
CA-2025-100996,2024-02-08,CS-1417,Corporate,East,Odisha,Technology,Copiers,287.25,1,0.2,24.85,8.65,262.4
CA-2025-100997,2024-09-29,CS-1357,Corporate,West,Gujarat,Office Supplies,Binders,25.36,1,0.0,2.89,11.4,22.47
CA-2025-100998,2024-08-18,CS-1383,Consumer,North,UP,Office Supplies,Fasteners,1954.2,6,0.2,422.08,21.6,1532.12
CA-2025-100999,2024-03-26,CS-1297,Consumer,South,Kerala,Furniture,Furnishings,3950.93,8,0.0,950.4,24.06,3000.53
CA-2025-101000,2025-04-18,CS-1158,Consumer,South,Karnataka,Technology,Phones,230.06,7,0.0,51.83,22.53,178.23
CA-2025-101001,2024-05-05,CS-1057,Consumer,North,Punjab,Furniture,Tables,909.91,4,0.1,204.09,22.43,705.82
CA-2025-101002,2025-06-20,CS-1433,Consumer,West,Rajasthan,Office Supplies,Binders,1862.79,5,0.0,94.75,5.09,1768.04
CA-2025-101003,2024-05-24,CS-1048,Consumer,North,UP,Office Supplies,Fasteners,1947.49,8,0.0,272.02,13.97,1675.47
CA-2025-101004,2025-06-08,CS-1328,Consumer,West,Goa,Office Supplies,Art,1803.24,6,0.0,392.04,21.74,1411.2
CA-2025-101005,2024-07-30,CS-1433,Consumer,South,Kerala,Office Supplies,Art,3690.03,8,0.0,210.49,5.7,3479.54
CA-2025-101006,2024-01-25,CS-1431,Home Office,North,UP,Furniture,Furnishings,1647.14,6,0.0,311.01,18.88,1336.13
CA-2025-101007,2025-08-02,CS-1056,Consumer,West,Gujarat,Office Supplies,Paper,906.71,8,0.1,136.21,15.02,770.5
CA-2025-101008,2025-01-28,CS-1065,Corporate,West,Goa,Technology,Phones,1487.71,4,0.0,309.56,20.81,1178.15
CA-2025-101009,2024-03-07,CS-1268,Corporate,East,Odisha,Technology,Phones,310.34,2,0.2,31.7,10.21,278.64
CA-2025-101010,2024-08-20,CS-1069,Corporate,West,Maharashtra,Office Supplies,Binders,449.12,3,0.0,101.7,22.64,347.42
CA-2025-101011,2024-04-18,CS-1216,Consumer,North,Delhi,Office Supplies,Binders,658.59,5,0.0,72.02,10.94,586.57
CA-2025-101012,2024-05-25,CS-1390,Consumer,North,Haryana,Furniture,Furnishings,97.78,4,0.5,23.49,24.02,74.29
CA-2025-101013,2024-04-20,CS-1089,Consumer,West,Goa,Furniture,Tables,2102.06,5,0.1,374.37,17.81,1727.69
CA-2025-101014,2024-08-15,CS-1449,Consumer,North,Haryana,Furniture,Chairs,286.05,1,0.0,25.57,8.94,260.48
CA-2025-101015,2024-04-20,CS-1281,Consumer,South,Tamil Nadu,Office Supplies,Binders,478.0,1,0.0,98.08,20.52,379.92
CA-2025-101016,2025-04-14,CS-1257,Corporate,South,Telangana,Technology,Copiers,778.1,2,0.1,122.13,15.7,655.97
CA-2025-101017,2024-02-03,CS-1160,Corporate,North,Haryana,Office Supplies,Art,49.62,2,0.0,6.53,13.16,43.09
CA-2025-101018,2025-09-14,CS-1490,Corporate,West,Goa,Furniture,Furnishings,1049.36,8,0.0,151.55,14.44,897.81
CA-2025-101019,2026-02-14,CS-1234,Consumer,South,Tamil Nadu,Office Supplies,Fasteners,526.49,4,0.2,68.37,12.99,458.12
CA-2025-101020,2025-01-03,CS-1131,Consumer,West,Gujarat,Furniture,Furnishings,1350.07,6,0.1,258.53,19.15,1091.54
CA-2025-101021,2026-01-17,CS-1049,Home Office,North,UP,Technology,Accessories,360.9,2,0.5,36.73,10.18,324.17
CA-2025-101022,2025-08-17,CS-1147,Consumer,East,Odisha,Furniture,Furnishings,171.79,1,0.5,26.18,15.24,145.61
CA-2025-101023,2025-07-07,CS-1316,Corporate,South,Karnataka,Office Supplies,Binders,3456.34,7,0.0,695.02,20.11,2761.32
CA-2025-101024,2025-02-28,CS-1491,Corporate,North,UP,Office Supplies,Art,1849.71,4,0.0,145.61,7.87,1704.1
CA-2025-101025,2025-09-04,CS-1413,Consumer,South,Kerala,Furniture,Furnishings,405.08,4,0.0,43.9,10.84,361.18
CA-2025-101026,2025-06-01,CS-1434,Consumer,West,Goa,Furniture,Tables,862.67,2,0.0,79.96,9.27,782.71
CA-2025-101027,2025-11-22,CS-1002,Consumer,East,West Bengal,Office Supplies,Fasteners,3045.88,9,0.2,500.69,16.44,2545.19
CA-2025-101028,2024-10-08,CS-1329,Consumer,East,Odisha,Furniture,Chairs,291.65,2,0.5,38.62,13.24,253.03
CA-2025-101029,2024-11-15,CS-1440,Consumer,North,Delhi,Office Supplies,Paper,439.2,5,0.5,50.42,11.48,388.78
CA-2025-101030,2026-01-07,CS-1145,Consumer,South,Karnataka,Technology,Phones,606.0,6,0.1,73.66,12.16,532.34
CA-2025-101031,2025-03-18,CS-1444,Consumer,East,West Bengal,Office Supplies,Paper,342.31,3,0.0,49.26,14.39,293.05
CA-2025-101032,2024-11-10,CS-1366,Corporate,South,Telangana,Office Supplies,Art,473.94,3,0.1,63.36,13.37,410.58
CA-2025-101033,2026-01-10,CS-1420,Home Office,West,Gujarat,Technology,Accessories,1233.28,6,0.2,235.88,19.13,997.4
CA-2025-101034,2025-01-11,CS-1061,Consumer,West,Gujarat,Office Supplies,Paper,1480.36,5,0.0,279.11,18.85,1201.25
CA-2025-101035,2024-10-15,CS-1273,Home Office,North,UP,Technology,Copiers,846.35,5,0.0,46.82,5.53,799.53
CA-2025-101036,2025-03-12,CS-1049,Home Office,East,Jharkhand,Furniture,Tables,923.62,5,0.0,177.27,19.19,746.35
CA-2025-101037,2025-10-23,CS-1332,Home Office,East,Bihar,Technology,Copiers,74.81,9,0.5,7.06,9.44,67.75
CA-2025-101038,2024-10-03,CS-1444,Home Office,South,Karnataka,Office Supplies,Fasteners,88.31,8,0.0,11.83,13.4,76.48
CA-2025-101039,2025-12-10,CS-1404,Consumer,West,Goa,Technology,Phones,1636.27,4,0.1,154.61,9.45,1481.66
CA-2025-101040,2025-08-04,CS-1434,Consumer,East,Odisha,Furniture,Tables,50.6,6,0.5,3.73,7.37,46.87
CA-2025-101041,2025-05-17,CS-1131,Corporate,North,UP,Furniture,Tables,118.03,5,0.1,19.69,16.68,98.34
CA-2025-101042,2025-09-15,CS-1043,Corporate,North,Delhi,Furniture,Furnishings,664.57,6,0.0,159.58,24.01,504.99
CA-2025-101043,2025-05-30,CS-1057,Home Office,East,Bihar,Technology,Copiers,2694.71,8,0.1,335.2,12.44,2359.51
CA-2025-101044,2024-12-15,CS-1050,Home Office,North,Delhi,Office Supplies,Fasteners,2056.03,6,0.0,381.71,18.57,1674.32
CA-2025-101045,2025-03-21,CS-1452,Corporate,East,Jharkhand,Technology,Accessories,1766.43,6,0.1,248.38,14.06,1518.05
CA-2025-101046,2024-12-15,CS-1465,Consumer,East,Bihar,Furniture,Chairs,583.45,2,0.0,50.33,8.63,533.12
CA-2025-101047,2025-08-29,CS-1178,Consumer,East,Bihar,Furniture,Chairs,380.91,7,0.5,89.21,23.42,291.7
CA-2025-101048,2025-10-25,CS-1293,Consumer,East,West Bengal,Furniture,Tables,614.96,3,0.0,86.05,13.99,528.91
CA-2025-101049,2024-05-16,CS-1046,Corporate,South,Kerala,Office Supplies,Binders,1709.88,7,0.0,88.37,5.17,1621.51
CA-2025-101050,2026-01-28,CS-1170,Corporate,East,West Bengal,Technology,Phones,1329.29,5,0.1,187.87,14.13,1141.42
CA-2025-101051,2024-08-30,CS-1271,Home Office,North,UP,Office Supplies,Paper,428.92,4,0.0,21.96,5.12,406.96
CA-2025-101052,2025-06-26,CS-1417,Corporate,West,Goa,Technology,Copiers,330.5,1,0.1,69.0,20.88,261.5
CA-2025-101053,2024-02-09,CS-1336,Home Office,South,Tamil Nadu,Furniture,Furnishings,645.47,8,0.5,79.76,12.36,565.71
CA-2025-101054,2024-08-16,CS-1139,Corporate,West,Rajasthan,Office Supplies,Paper,667.02,2,0.0,115.34,17.29,551.68
CA-2025-101055,2025-07-01,CS-1247,Home Office,West,Goa,Technology,Accessories,2094.81,8,0.0,425.97,20.33,1668.84
CA-2025-101056,2024-08-10,CS-1148,Consumer,West,Maharashtra,Furniture,Tables,2101.3,7,0.0,116.71,5.55,1984.59
CA-2025-101057,2024-01-06,CS-1230,Home Office,West,Maharashtra,Furniture,Furnishings,637.33,3,0.0,97.9,15.36,539.43
CA-2025-101058,2024-11-17,CS-1280,Corporate,West,Gujarat,Office Supplies,Binders,1436.93,7,0.1,255.22,17.76,1181.71
CA-2025-101059,2025-04-12,CS-1125,Consumer,North,Punjab,Furniture,Tables,435.41,1,0.0,62.8,14.42,372.61
CA-2025-101060,2026-01-01,CS-1192,Consumer,East,Odisha,Technology,Accessories,607.95,5,0.5,67.64,11.13,540.31
CA-2025-101061,2024-03-15,CS-1374,Home Office,North,Haryana,Technology,Accessories,638.41,2,0.2,91.06,14.26,547.35
CA-2025-101062,2024-01-04,CS-1080,Consumer,South,Tamil Nadu,Technology,Copiers,203.56,2,0.5,26.19,12.87,177.37
CA-2025-101063,2025-10-07,CS-1094,Consumer,North,Haryana,Technology,Accessories,1059.78,3,0.0,182.62,17.23,877.16
CA-2025-101064,2024-04-27,CS-1226,Consumer,South,Tamil Nadu,Furniture,Chairs,434.42,7,0.5,62.48,14.38,371.94
CA-2025-101065,2025-08-28,CS-1065,Corporate,East,Bihar,Furniture,Furnishings,734.94,2,0.2,55.89,7.6,679.05
CA-2025-101066,2025-05-18,CS-1088,Home Office,West,Goa,Technology,Accessories,1742.28,4,0.1,116.36,6.68,1625.92
CA-2025-101067,2025-07-27,CS-1088,Consumer,East,Odisha,Office Supplies,Binders,903.3,4,0.5,74.65,8.26,828.65
CA-2025-101068,2025-03-16,CS-1201,Consumer,North,Haryana,Office Supplies,Fasteners,179.74,1,0.0,11.35,6.31,168.39
CA-2025-101069,2024-07-12,CS-1214,Home Office,North,UP,Technology,Accessories,916.52,7,0.1,92.31,10.07,824.21
CA-2025-101070,2025-12-15,CS-1204,Corporate,East,Odisha,Office Supplies,Art,397.58,4,0.0,25.44,6.4,372.14
CA-2025-101071,2025-01-26,CS-1401,Home Office,East,Jharkhand,Furniture,Tables,437.77,1,0.0,74.73,17.07,363.04
CA-2025-101072,2024-01-26,CS-1382,Consumer,North,Punjab,Technology,Copiers,183.93,3,0.0,25.55,13.89,158.38
CA-2025-101073,2025-03-10,CS-1089,Consumer,East,West Bengal,Office Supplies,Paper,2597.93,8,0.0,262.63,10.11,2335.3
CA-2025-101074,2024-06-21,CS-1476,Consumer,South,Telangana,Technology,Accessories,689.67,4,0.0,36.21,5.25,653.46
CA-2025-101075,2024-10-26,CS-1061,Corporate,South,Karnataka,Office Supplies,Art,102.08,1,0.0,8.09,7.93,93.99
CA-2025-101076,2025-10-06,CS-1271,Consumer,North,Haryana,Furniture,Chairs,702.78,7,0.0,128.85,18.33,573.93
CA-2025-101077,2024-11-21,CS-1094,Consumer,North,Delhi,Furniture,Furnishings,3494.2,8,0.0,349.01,9.99,3145.19
CA-2025-101078,2025-02-13,CS-1307,Consumer,East,Odisha,Technology,Accessories,1725.25,5,0.2,201.14,11.66,1524.11
CA-2025-101079,2024-04-27,CS-1027,Consumer,East,West Bengal,Office Supplies,Art,1160.68,9,0.1,75.75,6.53,1084.93
CA-2025-101080,2026-02-25,CS-1214,Home Office,West,Gujarat,Office Supplies,Binders,185.82,7,0.0,29.67,15.97,156.15
CA-2025-101081,2025-12-24,CS-1074,Consumer,South,Telangana,Office Supplies,Art,1743.41,4,0.0,367.64,21.09,1375.77
CA-2025-101082,2024-08-12,CS-1061,Corporate,North,Punjab,Office Supplies,Paper,342.8,9,0.0,41.36,12.07,301.44
CA-2025-101083,2025-06-15,CS-1186,Home Office,North,Delhi,Furniture,Tables,309.08,6,0.0,22.54,7.29,286.54
CA-2025-101084,2024-04-22,CS-1031,Consumer,North,UP,Office Supplies,Paper,3301.93,8,0.0,795.08,24.08,2506.85
CA-2025-101085,2024-05-19,CS-1219,Corporate,North,Haryana,Furniture,Tables,738.79,2,0.1,112.48,15.22,626.31
CA-2025-101086,2025-07-12,CS-1012,Home Office,West,Goa,Office Supplies,Art,546.1,5,0.0,37.07,6.79,509.03
CA-2025-101087,2024-01-01,CS-1302,Home Office,South,Kerala,Office Supplies,Paper,86.18,3,0.0,12.88,14.95,73.3
CA-2025-101088,2024-03-30,CS-1415,Consumer,West,Goa,Furniture,Tables,204.31,5,0.0,12.05,5.9,192.26
CA-2025-101089,2025-10-15,CS-1032,Consumer,South,Kerala,Office Supplies,Paper,1857.29,8,0.0,113.4,6.11,1743.89
CA-2025-101090,2024-11-15,CS-1160,Consumer,North,UP,Office Supplies,Fasteners,1289.61,6,0.0,146.63,11.37,1142.98
CA-2025-101091,2025-07-03,CS-1489,Corporate,South,Karnataka,Furniture,Chairs,99.32,1,0.0,18.42,18.55,80.9
CA-2025-101092,2024-05-18,CS-1237,Corporate,North,Punjab,Technology,Accessories,3188.01,7,0.0,608.95,19.1,2579.06
CA-2025-101093,2025-05-25,CS-1227,Corporate,West,Gujarat,Furniture,Furnishings,280.68,1,0.0,64.64,23.03,216.04
CA-2025-101094,2024-09-15,CS-1181,Consumer,South,Kerala,Office Supplies,Fasteners,202.8,1,0.5,14.52,7.16,188.28
CA-2025-101095,2025-11-03,CS-1317,Consumer,East,West Bengal,Furniture,Chairs,218.97,4,0.1,31.27,14.28,187.7
CA-2025-101096,2025-11-20,CS-1046,Corporate,South,Kerala,Technology,Accessories,4382.95,9,0.0,636.72,14.53,3746.23
CA-2025-101097,2024-01-10,CS-1341,Consumer,North,UP,Technology,Phones,3254.17,8,0.0,462.63,14.22,2791.54
CA-2025-101098,2024-09-17,CS-1458,Corporate,East,Bihar,Office Supplies,Fasteners,226.55,3,0.5,49.46,21.83,177.09
CA-2025-101099,2025-10-11,CS-1080,Consumer,North,Delhi,Technology,Phones,121.11,6,0.0,25.71,21.23,95.4
CA-2025-101100,2024-06-20,CS-1135,Consumer,East,Jharkhand,Furniture,Furnishings,90.61,1,0.0,13.73,15.15,76.88
CA-2025-101101,2024-01-13,CS-1260,Consumer,East,Odisha,Furniture,Tables,215.07,1,0.0,44.24,20.57,170.83
CA-2025-101102,2024-06-16,CS-1475,Consumer,South,Telangana,Office Supplies,Fasteners,68.78,6,0.0,4.25,6.18,64.53
CA-2025-101103,2025-10-03,CS-1308,Consumer,South,Kerala,Office Supplies,Binders,75.03,5,0.5,11.74,15.65,63.29
CA-2025-101104,2025-08-18,CS-1247,Consumer,East,Jharkhand,Office Supplies,Paper,349.99,6,0.0,24.14,6.9,325.85
CA-2025-101105,2024-11-16,CS-1473,Consumer,East,Jharkhand,Office Supplies,Fasteners,1830.42,9,0.5,408.92,22.34,1421.5
CA-2025-101106,2024-11-14,CS-1159,Consumer,East,West Bengal,Office Supplies,Art,1389.82,5,0.0,209.35,15.06,1180.47
CA-2025-101107,2025-09-04,CS-1203,Consumer,North,UP,Technology,Copiers,207.16,2,0.0,11.09,5.35,196.07
CA-2025-101108,2024-11-24,CS-1112,Corporate,South,Tamil Nadu,Furniture,Furnishings,139.59,1,0.0,22.32,15.99,117.27
CA-2025-101109,2026-02-23,CS-1468,Consumer,North,Haryana,Furniture,Tables,584.4,2,0.1,115.45,19.76,468.95
CA-2025-101110,2026-02-15,CS-1292,Corporate,South,Karnataka,Office Supplies,Binders,1196.06,8,0.1,92.07,7.7,1103.99
CA-2025-101111,2025-07-03,CS-1438,Corporate,West,Rajasthan,Office Supplies,Paper,344.24,1,0.0,36.69,10.66,307.55
CA-2025-101112,2025-02-22,CS-1310,Corporate,North,Punjab,Furniture,Furnishings,2347.99,6,0.0,327.91,13.97,2020.08
CA-2025-101113,2025-08-28,CS-1119,Home Office,South,Kerala,Furniture,Furnishings,801.23,5,0.0,106.5,13.29,694.73
CA-2025-101114,2024-04-04,CS-1383,Consumer,East,West Bengal,Office Supplies,Binders,1706.32,9,0.0,256.93,15.06,1449.39
CA-2025-101115,2025-08-03,CS-1017,Corporate,East,Jharkhand,Furniture,Chairs,110.52,4,0.2,5.89,5.33,104.63
CA-2025-101116,2024-11-13,CS-1493,Home Office,South,Karnataka,Technology,Accessories,1646.8,5,0.2,325.46,19.76,1321.34
CA-2025-101117,2024-08-23,CS-1331,Home Office,East,Jharkhand,Furniture,Tables,1534.87,5,0.0,173.55,11.31,1361.32
CA-2025-101118,2024-11-29,CS-1414,Consumer,East,Odisha,Furniture,Chairs,890.5,2,0.0,169.52,19.04,720.98
CA-2025-101119,2025-01-10,CS-1227,Consumer,West,Gujarat,Office Supplies,Art,205.14,2,0.0,45.34,22.1,159.8
CA-2025-101120,2025-04-03,CS-1361,Consumer,West,Goa,Technology,Copiers,4326.25,9,0.0,810.98,18.75,3515.27
CA-2025-101121,2024-05-16,CS-1486,Corporate,West,Gujarat,Office Supplies,Paper,534.45,3,0.5,98.54,18.44,435.91
CA-2025-101122,2025-08-10,CS-1406,Corporate,North,UP,Office Supplies,Art,510.43,6,0.2,84.63,16.58,425.8
CA-2025-101123,2025-06-30,CS-1117,Consumer,West,Maharashtra,Furniture,Chairs,947.42,4,0.0,47.56,5.02,899.86
CA-2025-101124,2025-05-27,CS-1043,Corporate,West,Gujarat,Office Supplies,Paper,1409.94,4,0.0,325.36,23.08,1084.58
CA-2025-101125,2024-10-22,CS-1368,Corporate,West,Maharashtra,Furniture,Tables,82.42,5,0.1,17.86,21.67,64.56
CA-2025-101126,2024-11-15,CS-1115,Consumer,South,Kerala,Office Supplies,Art,1961.7,5,0.0,174.42,8.89,1787.28
CA-2025-101127,2025-07-25,CS-1283,Home Office,East,West Bengal,Office Supplies,Art,3320.54,7,0.0,285.76,8.61,3034.78
CA-2025-101128,2024-12-14,CS-1037,Corporate,South,Telangana,Furniture,Chairs,349.53,7,0.0,20.05,5.74,329.48
CA-2025-101129,2026-02-17,CS-1302,Consumer,West,Goa,Furniture,Tables,450.08,1,0.0,56.67,12.59,393.41
CA-2025-101130,2024-08-16,CS-1113,Corporate,North,Punjab,Technology,Accessories,1425.47,6,0.0,352.15,24.7,1073.32
CA-2025-101131,2024-09-26,CS-1035,Consumer,South,Tamil Nadu,Office Supplies,Art,1050.57,4,0.0,72.96,6.94,977.61
CA-2025-101132,2026-03-08,CS-1132,Corporate,West,Rajasthan,Technology,Phones,843.31,2,0.0,137.46,16.3,705.85
CA-2025-101133,2024-10-17,CS-1336,Home Office,North,UP,Furniture,Furnishings,1793.59,6,0.0,184.7,10.3,1608.89
CA-2025-101134,2025-12-25,CS-1336,Home Office,North,UP,Office Supplies,Art,1275.39,7,0.0,283.55,22.23,991.84
CA-2025-101135,2024-06-13,CS-1469,Consumer,North,UP,Furniture,Tables,737.94,2,0.0,111.75,15.14,626.19
CA-2025-101136,2024-01-05,CS-1410,Consumer,East,Jharkhand,Furniture,Tables,155.56,2,0.0,34.33,22.07,121.23
CA-2025-101137,2025-01-13,CS-1377,Consumer,North,Delhi,Office Supplies,Binders,2355.32,7,0.0,555.67,23.59,1799.65
CA-2025-101138,2024-03-18,CS-1228,Corporate,West,Goa,Technology,Accessories,3155.48,9,0.1,557.63,17.67,2597.85
CA-2025-101139,2025-02-13,CS-1147,Consumer,South,Karnataka,Office Supplies,Paper,522.11,3,0.0,55.64,10.66,466.47
CA-2025-101140,2025-07-27,CS-1122,Corporate,South,Karnataka,Technology,Copiers,728.12,3,0.5,101.71,13.97,626.41
CA-2025-101141,2024-05-11,CS-1081,Consumer,West,Gujarat,Office Supplies,Binders,2591.16,8,0.0,456.81,17.63,2134.35
CA-2025-101142,2025-08-23,CS-1173,Consumer,East,Jharkhand,Office Supplies,Art,91.01,2,0.2,16.4,18.02,74.61
CA-2025-101143,2026-01-18,CS-1154,Consumer,East,West Bengal,Technology,Phones,4351.31,9,0.0,275.9,6.34,4075.41
CA-2025-101144,2024-02-11,CS-1150,Home Office,North,UP,Office Supplies,Binders,2621.9,7,0.0,314.92,12.01,2306.98
CA-2025-101145,2024-03-29,CS-1375,Corporate,West,Rajasthan,Office Supplies,Paper,2806.93,8,0.0,439.23,15.65,2367.7
CA-2025-101146,2025-02-05,CS-1058,Consumer,North,Delhi,Office Supplies,Binders,1206.83,9,0.0,141.54,11.73,1065.29
CA-2025-101147,2024-10-22,CS-1063,Consumer,North,Punjab,Office Supplies,Art,725.53,3,0.0,120.16,16.56,605.37
CA-2025-101148,2024-10-21,CS-1156,Corporate,West,Goa,Technology,Phones,2709.09,6,0.0,230.83,8.52,2478.26
CA-2025-101149,2025-09-07,CS-1449,Consumer,East,Odisha,Furniture,Tables,1287.97,8,0.0,73.31,5.69,1214.66
CA-2025-101150,2025-06-09,CS-1428,Corporate,East,West Bengal,Furniture,Furnishings,217.43,1,0.0,25.71,11.82,191.72
CA-2025-101151,2026-03-10,CS-1356,Home Office,South,Karnataka,Technology,Copiers,407.43,6,0.5,66.67,16.36,340.76
CA-2025-101152,2025-11-21,CS-1427,Corporate,West,Gujarat,Technology,Copiers,347.38,3,0.0,18.13,5.22,329.25
CA-2025-101153,2025-09-28,CS-1421,Corporate,North,UP,Office Supplies,Binders,226.23,8,0.1,38.99,17.23,187.24
CA-2025-101154,2025-02-25,CS-1322,Corporate,West,Maharashtra,Furniture,Furnishings,3339.73,9,0.0,403.79,12.09,2935.94
CA-2025-101155,2024-01-23,CS-1401,Home Office,North,Haryana,Office Supplies,Art,272.36,5,0.0,67.71,24.86,204.65
CA-2025-101156,2025-07-28,CS-1168,Home Office,South,Tamil Nadu,Furniture,Tables,540.7,2,0.0,-181.05,-33.48,721.75
CA-2025-101157,2024-05-22,CS-1166,Corporate,South,Karnataka,Office Supplies,Paper,120.4,7,0.5,13.03,10.82,107.37
CA-2025-101158,2025-10-26,CS-1085,Consumer,South,Kerala,Furniture,Furnishings,2362.08,6,0.2,577.05,24.43,1785.03
CA-2025-101159,2024-05-24,CS-1445,Consumer,South,Karnataka,Office Supplies,Binders,2145.77,6,0.0,226.74,10.57,1919.03
CA-2025-101160,2024-08-12,CS-1137,Consumer,North,UP,Furniture,Chairs,318.89,1,0.0,22.85,7.17,296.04
CA-2025-101161,2025-05-17,CS-1461,Corporate,East,Jharkhand,Office Supplies,Art,101.33,1,0.0,5.61,5.54,95.72
CA-2025-101162,2025-09-07,CS-1459,Corporate,North,Delhi,Office Supplies,Binders,1612.48,6,0.0,333.3,20.67,1279.18
CA-2025-101163,2024-04-13,CS-1189,Consumer,South,Telangana,Office Supplies,Fasteners,1386.41,6,0.1,157.8,11.38,1228.61
CA-2025-101164,2024-02-08,CS-1464,Consumer,East,Jharkhand,Furniture,Tables,742.95,4,0.0,183.41,24.69,559.54
CA-2025-101165,2024-07-16,CS-1400,Consumer,West,Gujarat,Furniture,Furnishings,691.96,8,0.0,120.15,17.36,571.81
CA-2025-101166,2025-10-07,CS-1379,Home Office,North,UP,Office Supplies,Paper,1709.05,9,0.0,141.61,8.29,1567.44
CA-2025-101167,2025-08-01,CS-1002,Corporate,West,Goa,Office Supplies,Paper,1850.77,6,0.0,216.93,11.72,1633.84
CA-2025-101168,2025-01-25,CS-1106,Corporate,South,Telangana,Office Supplies,Paper,1990.41,8,0.0,303.47,15.25,1686.94
CA-2025-101169,2024-06-27,CS-1364,Consumer,West,Goa,Furniture,Furnishings,2314.57,8,0.0,449.82,19.43,1864.75
CA-2025-101170,2025-07-07,CS-1072,Corporate,East,West Bengal,Technology,Copiers,522.52,2,0.1,87.93,16.83,434.59
CA-2025-101171,2025-03-23,CS-1427,Consumer,East,Bihar,Technology,Phones,519.56,4,0.0,53.0,10.2,466.56
CA-2025-101172,2025-05-14,CS-1126,Corporate,East,Jharkhand,Office Supplies,Paper,57.94,1,0.1,8.41,14.52,49.53
CA-2025-101173,2024-01-15,CS-1170,Consumer,North,Delhi,Office Supplies,Paper,265.66,1,0.0,24.79,9.33,240.87
CA-2025-101174,2025-09-14,CS-1205,Consumer,West,Maharashtra,Technology,Phones,2146.86,6,0.2,257.53,12.0,1889.33
CA-2025-101175,2025-10-30,CS-1313,Consumer,West,Goa,Technology,Accessories,1742.05,7,0.5,186.6,10.71,1555.45
CA-2025-101176,2024-10-15,CS-1337,Consumer,West,Gujarat,Technology,Copiers,1975.45,5,0.0,453.78,22.97,1521.67
CA-2025-101177,2025-04-22,CS-1487,Home Office,South,Tamil Nadu,Office Supplies,Fasteners,946.78,8,0.0,196.56,20.76,750.22
CA-2025-101178,2024-08-18,CS-1472,Consumer,North,UP,Technology,Phones,2869.73,9,0.0,448.6,15.63,2421.13
CA-2025-101179,2025-02-23,CS-1195,Consumer,North,UP,Furniture,Tables,508.18,4,0.0,43.11,8.48,465.07
CA-2025-101180,2024-06-05,CS-1158,Corporate,West,Maharashtra,Office Supplies,Fasteners,292.46,1,0.0,49.35,16.87,243.11
